Date,Fiscal_Year,Brand_Model,Metric_Type,Units
2011-01-01,2010-11,Habib,Sale,2130
2011-02-01,2010-11,Habib,Prod,2030
2011-02-01,2010-11,Habib,Sale,1987
2011-03-01,2010-11,Habib,Prod,2406
2011-03-01,2010-11,Habib,Sale,2184
2011-04-01,2010-11,Habib,Prod,2192
2011-04-01,2010-11,Habib,Sale,2193
2011-05-01,2010-11,Habib,Prod,1498
2011-05-01,2010-11,Habib,Sale,2062
2011-06-01,2010-11,Habib,Prod,2411
2011-06-01,2010-11,Habib,Sale,1818
2011-07-01,2011-12,Habib,Prod,2807
2011-07-01,2011-12,Habib,Sale,2610
2011-08-01,2011-12,Habib,Prod,2283
2011-08-01,2011-12,Habib,Sale,2685
2011-09-01,2011-12,Habib,Prod,2379
2011-09-01,2011-12,Habib,Sale,2412
2011-10-01,2011-12,Habib,Prod,2489
2011-10-01,2011-12,Habib,Sale,2311
2011-11-01,2011-12,Habib,Prod,1955
2011-11-01,2011-12,Habib,Sale,2020
2011-12-01,2011-12,Habib,Prod,2138
2011-12-01,2011-12,Habib,Sale,2016
2012-01-01,2011-12,Habib,Prod,2093
2012-01-01,2011-12,Habib,Sale,1905
2012-02-01,2011-12,Habib,Prod,1802
2012-02-01,2011-12,Habib,Sale,1906
2012-03-01,2011-12,Habib,Prod,1771
2012-03-01,2011-12,Habib,Sale,1770
2012-04-01,2011-12,Habib,Prod,1638
2012-04-01,2011-12,Habib,Sale,1871
2012-05-01,2011-12,Habib,Prod,2076
2012-05-01,2011-12,Habib,Sale,1987
2012-06-01,2011-12,Habib,Prod,1925
2012-06-01,2011-12,Habib,Sale,1906
2012-07-01,2012-13,Habib,Prod,1710
2012-07-01,2012-13,Habib,Sale,1870
2012-08-01,2012-13,Habib,Prod,1738
2012-08-01,2012-13,Habib,Sale,1850
2012-09-01,2012-13,Habib,Prod,1523
2012-09-01,2012-13,Habib,Sale,1750
2012-10-01,2012-13,Habib,Prod,1934
2012-10-01,2012-13,Habib,Sale,1960
2012-11-01,2012-13,Habib,Prod,2113
2012-11-01,2012-13,Habib,Sale,2119
2012-12-01,2012-13,Habib,Prod,1994
2012-12-01,2012-13,Habib,Sale,1918
2013-01-01,2012-13,Habib,Prod,2127
2013-01-01,2012-13,Habib,Sale,2315
2013-02-01,2012-13,Habib,Prod,2300
2013-02-01,2012-13,Habib,Sale,2300
2013-03-01,2012-13,Habib,Prod,2608
2013-03-01,2012-13,Habib,Sale,2140
2013-04-01,2012-13,Habib,Prod,2021
2013-04-01,2012-13,Habib,Sale,2098
2013-05-01,2012-13,Habib,Prod,2278
2013-05-01,2012-13,Habib,Sale,2018
2013-06-01,2012-13,Habib,Prod,1948
2013-06-01,2012-13,Habib,Sale,2125
2013-07-01,2013-14,Habib,Prod,1533
2013-07-01,2013-14,Habib,Sale,2014
2013-08-01,2013-14,Habib,Prod,2623
2013-08-01,2013-14,Habib,Sale,2169
2013-09-01,2013-14,Habib,Prod,2184
2013-09-01,2013-14,Habib,Sale,1790
2013-10-01,2013-14,Habib,Prod,1221
2013-10-01,2013-14,Habib,Sale,2166
2013-11-01,2013-14,Habib,Prod,2183
2013-11-01,2013-14,Habib,Sale,1705
2013-12-01,2013-14,Habib,Prod,1185
2013-12-01,2013-14,Habib,Sale,987
2014-01-01,2013-14,Habib,Prod,1114
2014-01-01,2013-14,Habib,Sale,1416
2014-02-01,2013-14,Habib,Prod,1283
2014-02-01,2013-14,Habib,Sale,1383
2014-03-01,2013-14,Habib,Prod,1218
2014-03-01,2013-14,Habib,Sale,1017
2014-04-01,2013-14,Habib,Prod,1061
2014-04-01,2013-14,Habib,Sale,1032
2014-05-01,2013-14,Habib,Prod,774
2014-05-01,2013-14,Habib,Sale,986
2014-06-01,2013-14,Habib,Prod,0
2014-06-01,2013-14,Habib,Sale,306
2014-07-01,2014-15,Habib,Prod,0
2014-07-01,2014-15,Habib,Sale,254
2014-08-01,2014-15,Habib,Prod,0
2014-08-01,2014-15,Habib,Sale,96
2014-09-01,2014-15,Habib,Prod,0
2014-09-01,2014-15,Habib,Sale,0
2014-10-01,2014-15,Habib,Prod,0
2014-10-01,2014-15,Habib,Sale,0
2014-11-01,2014-15,Habib,Prod,0
2014-11-01,2014-15,Habib,Sale,0
2014-12-01,2014-15,Habib,Prod,0
2014-12-01,2014-15,Habib,Sale,0
2015-01-01,2014-15,Habib,Prod,0
2015-01-01,2014-15,Habib,Sale,0
2015-02-01,2014-15,Habib,Prod,0
2015-02-01,2014-15,Habib,Sale,0
2015-03-01,2014-15,Habib,Prod,0
2015-03-01,2014-15,Habib,Sale,0
2015-04-01,2014-15,Habib,Prod,0
2015-04-01,2014-15,Habib,Sale,0
2015-05-01,2014-15,Habib,Prod,0
2015-05-01,2014-15,Habib,Sale,0
2015-06-01,2014-15,Habib,Prod,0
2015-06-01,2014-15,Habib,Sale,0
2015-07-01,2015-16,Habib,Prod,0
2015-07-01,2015-16,Habib,Sale,0
2015-08-01,2015-16,Habib,Prod,0
2015-08-01,2015-16,Habib,Sale,0
2015-09-01,2015-16,Habib,Prod,0
2015-09-01,2015-16,Habib,Sale,0
2015-10-01,2015-16,Habib,Prod,0
2015-10-01,2015-16,Habib,Sale,0
2015-11-01,2015-16,Habib,Prod,0
2015-11-01,2015-16,Habib,Sale,0
2015-12-01,2015-16,Habib,Prod,0
2015-12-01,2015-16,Habib,Sale,0
2016-01-01,2015-16,Habib,Prod,0
2016-01-01,2015-16,Habib,Sale,0
2016-02-01,2015-16,Habib,Prod,0
2016-02-01,2015-16,Habib,Sale,0
2016-03-01,2015-16,Habib,Prod,0
2016-03-01,2015-16,Habib,Sale,0
2016-04-01,2015-16,Habib,Prod,0
2016-04-01,2015-16,Habib,Sale,0
2016-05-01,2015-16,Habib,Prod,0
2016-05-01,2015-16,Habib,Sale,0
2016-06-01,2015-16,Habib,Prod,0
2016-06-01,2015-16,Habib,Sale,0
2007-07-01,2007-08,Hero,Prod,2398
2007-07-01,2007-08,Hero,Sale,2383
2007-08-01,2007-08,Hero,Prod,2065
2007-08-01,2007-08,Hero,Sale,2062
2007-09-01,2007-08,Hero,Prod,2980
2007-09-01,2007-08,Hero,Sale,2603
2007-10-01,2007-08,Hero,Prod,2570
2007-10-01,2007-08,Hero,Sale,2625
2007-11-01,2007-08,Hero,Prod,1970
2007-11-01,2007-08,Hero,Sale,2200
2007-12-01,2007-08,Hero,Prod,1477
2007-12-01,2007-08,Hero,Sale,1620
2008-01-01,2007-08,Hero,Prod,1773
2008-01-01,2007-08,Hero,Sale,1800
2008-02-01,2007-08,Hero,Prod,1760
2008-02-01,2007-08,Hero,Sale,1850
2008-03-01,2007-08,Hero,Prod,1653
2008-03-01,2007-08,Hero,Sale,1690
2008-04-01,2007-08,Hero,Prod,1293
2008-04-01,2007-08,Hero,Sale,1600
2008-05-01,2007-08,Hero,Prod,1800
2008-05-01,2007-08,Hero,Sale,1804
2008-06-01,2007-08,Hero,Prod,780
2008-06-01,2007-08,Hero,Sale,2000
2008-07-01,2008-09,Hero,Prod,3491
2008-07-01,2008-09,Hero,Sale,2291
2008-08-01,2008-09,Hero,Prod,1670
2008-08-01,2008-09,Hero,Sale,1600
2008-09-01,2008-09,Hero,Prod,1290
2008-09-01,2008-09,Hero,Sale,1361
2008-10-01,2008-09,Hero,Prod,1497
2008-10-01,2008-09,Hero,Sale,1500
2008-11-01,2008-09,Hero,Prod,1995
2008-11-01,2008-09,Hero,Sale,2000
2008-12-01,2008-09,Hero,Prod,636
2008-12-01,2008-09,Hero,Sale,636
2009-01-01,2008-09,Hero,Prod,771
2009-01-01,2008-09,Hero,Sale,783
2009-02-01,2008-09,Hero,Prod,1247
2009-02-01,2008-09,Hero,Sale,1249
2009-03-01,2008-09,Hero,Prod,1761
2009-03-01,2008-09,Hero,Sale,1765
2009-04-01,2008-09,Hero,Prod,1930
2009-04-01,2008-09,Hero,Sale,1901
2009-05-01,2008-09,Hero,Prod,2100
2009-05-01,2008-09,Hero,Sale,2055
2009-06-01,2008-09,Hero,Prod,2650
2009-06-01,2008-09,Hero,Sale,2677
2009-07-01,2009-10,Hero,Prod,3028
2009-07-01,2009-10,Hero,Sale,3000
2009-08-01,2009-10,Hero,Prod,2725
2009-08-01,2009-10,Hero,Sale,1753
2009-09-01,2009-10,Hero,Prod,3252
2009-09-01,2009-10,Hero,Sale,4250
2009-10-01,2009-10,Hero,Prod,3030
2009-10-01,2009-10,Hero,Sale,3305
2009-11-01,2009-10,Hero,Prod,2280
2009-11-01,2009-10,Hero,Sale,2352
2009-12-01,2009-10,Hero,Prod,2000
2009-12-01,2009-10,Hero,Sale,2008
2010-01-01,2009-10,Hero,Prod,3060
2010-01-01,2009-10,Hero,Sale,3005
2010-02-01,2009-10,Hero,Prod,2984
2010-02-01,2009-10,Hero,Sale,3101
2010-03-01,2009-10,Hero,Prod,3189
2010-03-01,2009-10,Hero,Sale,3173
2010-04-01,2009-10,Hero,Prod,2712
2010-04-01,2009-10,Hero,Sale,3205
2010-05-01,2009-10,Hero,Prod,2950
2010-05-01,2009-10,Hero,Sale,3254
2010-06-01,2009-10,Hero,Prod,3800
2010-06-01,2009-10,Hero,Sale,3760
2010-07-01,2010-11,Hero,Prod,3180
2010-07-01,2010-11,Hero,Sale,3184
2010-08-01,2010-11,Hero,Prod,3410
2010-08-01,2010-11,Hero,Sale,3501
2010-09-01,2010-11,Hero,Prod,3850
2010-09-01,2010-11,Hero,Sale,3750
2010-10-01,2010-11,Hero,Prod,3560
2010-10-01,2010-11,Hero,Sale,3554
2010-11-01,2010-11,Hero,Prod,3034
2010-11-01,2010-11,Hero,Sale,3015
2010-12-01,2010-11,Hero,Prod,3012
2010-12-01,2010-11,Hero,Sale,3000
2011-01-01,2010-11,Hero,Prod,3000
2011-01-01,2010-11,Hero,Sale,3075
2011-02-01,2010-11,Hero,Prod,3133
2011-02-01,2010-11,Hero,Sale,3123
2011-03-01,2010-11,Hero,Prod,3310
2011-03-01,2010-11,Hero,Sale,3206
2011-04-01,2010-11,Hero,Prod,3360
2011-04-01,2010-11,Hero,Sale,3304
2011-05-01,2010-11,Hero,Prod,4518
2011-05-01,2010-11,Hero,Sale,4548
2011-06-01,2010-11,Hero,Prod,4605
2011-06-01,2010-11,Hero,Sale,5010
2011-07-01,2011-12,Hero,Prod,3160
2011-07-01,2011-12,Hero,Sale,3129
2011-08-01,2011-12,Hero,Prod,4500
2011-08-01,2011-12,Hero,Sale,4477
2011-09-01,2011-12,Hero,Prod,4460
2011-09-01,2011-12,Hero,Sale,4326
2011-10-01,2011-12,Hero,Prod,3900
2011-10-01,2011-12,Hero,Sale,3687
2011-11-01,2011-12,Hero,Prod,2280
2011-11-01,2011-12,Hero,Sale,2549
2011-12-01,2011-12,Hero,Prod,2300
2011-12-01,2011-12,Hero,Sale,2338
2012-01-01,2011-12,Hero,Prod,2904
2012-01-01,2011-12,Hero,Sale,3087
2012-02-01,2011-12,Hero,Prod,3228
2012-02-01,2011-12,Hero,Sale,3200
2012-03-01,2011-12,Hero,Prod,2477
2012-03-01,2011-12,Hero,Sale,2412
2012-04-01,2011-12,Hero,Prod,3001
2012-04-01,2011-12,Hero,Sale,3061
2012-05-01,2011-12,Hero,Prod,3624
2012-05-01,2011-12,Hero,Sale,3645
2012-06-01,2011-12,Hero,Prod,3000
2012-06-01,2011-12,Hero,Sale,3017
2012-07-01,2012-13,Hero,Prod,2956
2012-07-01,2012-13,Hero,Sale,3029
2012-08-01,2012-13,Hero,Prod,2165
2012-08-01,2012-13,Hero,Sale,2139
2012-09-01,2012-13,Hero,Prod,2396
2012-09-01,2012-13,Hero,Sale,2424
2012-10-01,2012-13,Hero,Prod,2544
2012-10-01,2012-13,Hero,Sale,2510
2012-11-01,2012-13,Hero,Prod,1460
2012-11-01,2012-13,Hero,Sale,1505
2012-12-01,2012-13,Hero,Prod,1480
2012-12-01,2012-13,Hero,Sale,1500
2013-01-01,2012-13,Hero,Prod,1450
2013-01-01,2012-13,Hero,Sale,1491
2013-02-01,2012-13,Hero,Prod,1025
2013-02-01,2012-13,Hero,Sale,1040
2013-03-01,2012-13,Hero,Prod,1025
2013-03-01,2012-13,Hero,Sale,1000
2013-04-01,2012-13,Hero,Prod,1125
2013-04-01,2012-13,Hero,Sale,1007
2013-05-01,2012-13,Hero,Prod,1257
2013-05-01,2012-13,Hero,Sale,1200
2013-06-01,2012-13,Hero,Prod,1583
2013-06-01,2012-13,Hero,Sale,1505
2013-07-01,2013-14,Hero,Prod,1711
2013-07-01,2013-14,Hero,Sale,1606
2013-08-01,2013-14,Hero,Prod,929
2013-08-01,2013-14,Hero,Sale,1009
2013-09-01,2013-14,Hero,Prod,1610
2013-09-01,2013-14,Hero,Sale,1604
2013-10-01,2013-14,Hero,Prod,1595
2013-10-01,2013-14,Hero,Sale,1600
2013-11-01,2013-14,Hero,Prod,1005
2013-11-01,2013-14,Hero,Sale,1000
2013-12-01,2013-14,Hero,Prod,995
2013-12-01,2013-14,Hero,Sale,1004
2014-01-01,2013-14,Hero,Prod,1005
2014-01-01,2013-14,Hero,Sale,1000
2014-02-01,2013-14,Hero,Prod,1010
2014-02-01,2013-14,Hero,Sale,1000
2014-03-01,2013-14,Hero,Prod,1000
2014-03-01,2013-14,Hero,Sale,1010
2014-04-01,2013-14,Hero,Prod,290
2014-04-01,2013-14,Hero,Sale,300
2014-05-01,2013-14,Hero,Prod,220
2014-05-01,2013-14,Hero,Sale,200
2014-06-01,2013-14,Hero,Prod,155
2014-06-01,2013-14,Hero,Sale,178
2014-07-01,2014-15,Hero,Prod,1005
2014-07-01,2014-15,Hero,Sale,1000
2014-08-01,2014-15,Hero,Prod,1000
2014-08-01,2014-15,Hero,Sale,1005
2014-09-01,2014-15,Hero,Prod,1020
2014-09-01,2014-15,Hero,Sale,1010
2014-10-01,2014-15,Hero,Prod,1000
2014-10-01,2014-15,Hero,Sale,1015
2014-11-01,2014-15,Hero,Prod,1110
2014-11-01,2014-15,Hero,Sale,1103
2014-12-01,2014-15,Hero,Prod,1010
2014-12-01,2014-15,Hero,Sale,1000
2015-01-01,2014-15,Hero,Prod,800
2015-01-01,2014-15,Hero,Sale,804
2015-02-01,2014-15,Hero,Prod,450
2015-02-01,2014-15,Hero,Sale,443
2015-03-01,2014-15,Hero,Prod,266
2015-03-01,2014-15,Hero,Sale,266
2015-04-01,2014-15,Hero,Prod,206
2015-04-01,2014-15,Hero,Sale,206
2015-05-01,2014-15,Hero,Prod,402
2015-05-01,2014-15,Hero,Sale,403
2015-06-01,2014-15,Hero,Prod,338
2015-06-01,2014-15,Hero,Sale,338
2015-07-01,2015-16,Hero,Prod,304
2015-07-01,2015-16,Hero,Sale,304
2015-08-01,2015-16,Hero,Prod,473
2015-08-01,2015-16,Hero,Sale,473
2015-09-01,2015-16,Hero,Prod,306
2015-09-01,2015-16,Hero,Sale,306
2015-10-01,2015-16,Hero,Prod,301
2015-10-01,2015-16,Hero,Sale,301
2015-11-01,2015-16,Hero,Prod,236
2015-11-01,2015-16,Hero,Sale,236
2015-12-01,2015-16,Hero,Prod,149
2015-12-01,2015-16,Hero,Sale,149
2016-01-01,2015-16,Hero,Prod,145
2016-01-01,2015-16,Hero,Sale,145
2016-02-01,2015-16,Hero,Prod,176
2016-02-01,2015-16,Hero,Sale,176
2016-03-01,2015-16,Hero,Prod,198
2016-03-01,2015-16,Hero,Sale,198
2016-04-01,2015-16,Hero,Prod,203
2016-04-01,2015-16,Hero,Sale,203
2016-05-01,2015-16,Hero,Prod,227
2016-05-01,2015-16,Hero,Sale,227
2016-06-01,2015-16,Hero,Prod,240
2016-06-01,2015-16,Hero,Sale,240
2016-07-01,2016-17,Hero,Prod,198
2016-07-01,2016-17,Hero,Sale,198
2016-08-01,2016-17,Hero,Prod,120
2016-08-01,2016-17,Hero,Sale,120
2016-09-01,2016-17,Hero,Prod,120
2016-09-01,2016-17,Hero,Sale,120
2016-10-01,2016-17,Hero,Prod,208
2016-10-01,2016-17,Hero,Sale,208
2016-11-01,2016-17,Hero,Prod,283
2016-11-01,2016-17,Hero,Sale,283
2016-12-01,2016-17,Hero,Prod,315
2016-12-01,2016-17,Hero,Sale,315
2017-01-01,2016-17,Hero,Prod,320
2017-01-01,2016-17,Hero,Sale,320
2017-02-01,2016-17,Hero,Prod,221
2017-02-01,2016-17,Hero,Sale,221
2017-03-01,2016-17,Hero,Prod,232
2017-03-01,2016-17,Hero,Sale,232
2017-04-01,2016-17,Hero,Prod,236
2017-04-01,2016-17,Hero,Sale,236
2017-05-01,2016-17,Hero,Prod,259
2017-05-01,2016-17,Hero,Sale,259
2017-06-01,2016-17,Hero,Prod,500
2017-06-01,2016-17,Hero,Sale,500
2017-07-01,2017-18,Hero,Prod,1001
2017-07-01,2017-18,Hero,Sale,1001
2017-08-01,2017-18,Hero,Prod,922
2017-08-01,2017-18,Hero,Sale,922
2017-09-01,2017-18,Hero,Prod,326
2017-09-01,2017-18,Hero,Sale,326
2017-10-01,2017-18,Hero,Prod,354
2017-10-01,2017-18,Hero,Sale,354
2017-11-01,2017-18,Hero,Prod,99
2017-11-01,2017-18,Hero,Sale,99
2017-12-01,2017-18,Hero,Prod,50
2017-12-01,2017-18,Hero,Sale,50
2018-01-01,2017-18,Hero,Prod,0
2018-01-01,2017-18,Hero,Sale,0
2018-02-01,2017-18,Hero,Prod,0
2018-02-01,2017-18,Hero,Sale,0
2018-03-01,2017-18,Hero,Prod,0
2018-03-01,2017-18,Hero,Sale,0
2018-04-01,2017-18,Hero,Prod,0
2018-04-01,2017-18,Hero,Sale,0
2018-05-01,2017-18,Hero,Prod,0
2018-05-01,2017-18,Hero,Sale,0
2018-06-01,2017-18,Hero,Prod,0
2018-06-01,2017-18,Hero,Sale,0
2018-07-01,2018-19,Hero,Prod,0
2018-07-01,2018-19,Hero,Sale,0
2018-08-01,2018-19,Hero,Prod,0
2018-08-01,2018-19,Hero,Sale,0
2018-09-01,2018-19,Hero,Prod,0
2018-09-01,2018-19,Hero,Sale,0
2018-10-01,2018-19,Hero,Prod,0
2018-10-01,2018-19,Hero,Sale,0
2018-11-01,2018-19,Hero,Prod,0
2018-11-01,2018-19,Hero,Sale,0
2018-12-01,2018-19,Hero,Prod,0
2018-12-01,2018-19,Hero,Sale,0
2019-01-01,2018-19,Hero,Prod,0
2019-01-01,2018-19,Hero,Sale,0
2019-02-01,2018-19,Hero,Prod,0
2019-02-01,2018-19,Hero,Sale,0
2019-03-01,2018-19,Hero,Prod,0
2019-03-01,2018-19,Hero,Sale,0
2019-04-01,2018-19,Hero,Prod,0
2019-04-01,2018-19,Hero,Sale,0
2019-05-01,2018-19,Hero,Prod,0
2019-05-01,2018-19,Hero,Sale,0
2019-06-01,2018-19,Hero,Prod,0
2019-06-01,2018-19,Hero,Sale,0
2019-07-01,2019-20,Hero,Prod,0
2019-07-01,2019-20,Hero,Sale,0
2019-08-01,2019-20,Hero,Prod,0
2019-08-01,2019-20,Hero,Sale,0
2019-09-01,2019-20,Hero,Prod,0
2019-09-01,2019-20,Hero,Sale,0
2019-10-01,2019-20,Hero,Prod,0
2019-10-01,2019-20,Hero,Sale,0
2019-11-01,2019-20,Hero,Prod,0
2019-11-01,2019-20,Hero,Sale,0
2019-12-01,2019-20,Hero,Prod,0
2019-12-01,2019-20,Hero,Sale,0
2020-01-01,2019-20,Hero,Prod,0
2020-01-01,2019-20,Hero,Sale,0
2020-02-01,2019-20,Hero,Prod,0
2020-02-01,2019-20,Hero,Sale,0
2020-03-01,2019-20,Hero,Prod,0
2020-03-01,2019-20,Hero,Sale,0
2020-04-01,2019-20,Hero,Prod,0
2020-04-01,2019-20,Hero,Sale,0
2020-05-01,2019-20,Hero,Prod,0
2020-05-01,2019-20,Hero,Sale,0
2020-06-01,2019-20,Hero,Prod,0
2020-06-01,2019-20,Hero,Sale,0
2020-07-01,2020-21,Hero,Prod,0
2020-07-01,2020-21,Hero,Sale,0
2020-08-01,2020-21,Hero,Prod,0
2020-08-01,2020-21,Hero,Sale,0
2020-09-01,2020-21,Hero,Prod,0
2020-09-01,2020-21,Hero,Sale,0
2020-10-01,2020-21,Hero,Prod,0
2020-10-01,2020-21,Hero,Sale,0
2020-11-01,2020-21,Hero,Prod,0
2020-11-01,2020-21,Hero,Sale,0
2020-12-01,2020-21,Hero,Prod,0
2020-12-01,2020-21,Hero,Sale,0
2021-01-01,2020-21,Hero,Prod,0
2021-01-01,2020-21,Hero,Sale,0
2021-02-01,2020-21,Hero,Prod,0
2021-02-01,2020-21,Hero,Sale,0
2021-03-01,2020-21,Hero,Prod,0
2021-03-01,2020-21,Hero,Sale,0
2021-04-01,2020-21,Hero,Prod,0
2021-04-01,2020-21,Hero,Sale,0
2021-05-01,2020-21,Hero,Prod,0
2021-05-01,2020-21,Hero,Sale,0
2021-06-01,2020-21,Hero,Prod,0
2021-06-01,2020-21,Hero,Sale,0
2007-07-01,2007-08,Hino,Prod,177
2007-07-01,2007-08,Hino,Prod,108
2007-07-01,2007-08,Hino,Sale,198
2007-07-01,2007-08,Hino,Sale,89
2007-08-01,2007-08,Hino,Prod,232
2007-08-01,2007-08,Hino,Prod,102
2007-08-01,2007-08,Hino,Sale,212
2007-08-01,2007-08,Hino,Sale,91
2007-09-01,2007-08,Hino,Prod,151
2007-09-01,2007-08,Hino,Prod,60
2007-09-01,2007-08,Hino,Sale,119
2007-09-01,2007-08,Hino,Sale,86
2007-10-01,2007-08,Hino,Prod,134
2007-10-01,2007-08,Hino,Prod,66
2007-10-01,2007-08,Hino,Sale,122
2007-10-01,2007-08,Hino,Sale,63
2007-11-01,2007-08,Hino,Prod,207
2007-11-01,2007-08,Hino,Prod,66
2007-11-01,2007-08,Hino,Sale,256
2007-11-01,2007-08,Hino,Sale,75
2007-12-01,2007-08,Hino,Prod,191
2007-12-01,2007-08,Hino,Prod,20
2007-12-01,2007-08,Hino,Sale,138
2007-12-01,2007-08,Hino,Sale,38
2008-01-01,2007-08,Hino,Prod,255
2008-01-01,2007-08,Hino,Prod,81
2008-01-01,2007-08,Hino,Sale,283
2008-01-01,2007-08,Hino,Sale,70
2008-02-01,2007-08,Hino,Prod,253
2008-02-01,2007-08,Hino,Prod,60
2008-02-01,2007-08,Hino,Sale,282
2008-02-01,2007-08,Hino,Sale,73
2008-03-01,2007-08,Hino,Prod,231
2008-03-01,2007-08,Hino,Prod,72
2008-03-01,2007-08,Hino,Sale,309
2008-03-01,2007-08,Hino,Sale,97
2008-04-01,2007-08,Hino,Prod,218
2008-04-01,2007-08,Hino,Prod,96
2008-04-01,2007-08,Hino,Sale,237
2008-04-01,2007-08,Hino,Sale,75
2008-05-01,2007-08,Hino,Prod,296
2008-05-01,2007-08,Hino,Prod,90
2008-05-01,2007-08,Hino,Sale,243
2008-05-01,2007-08,Hino,Sale,90
2008-06-01,2007-08,Hino,Prod,310
2008-06-01,2007-08,Hino,Prod,66
2008-06-01,2007-08,Hino,Sale,253
2008-06-01,2007-08,Hino,Sale,79
2008-07-01,2008-09,Hino,Prod,209
2008-07-01,2008-09,Hino,Prod,84
2008-07-01,2008-09,Hino,Sale,180
2008-07-01,2008-09,Hino,Sale,41
2008-08-01,2008-09,Hino,Prod,133
2008-08-01,2008-09,Hino,Prod,54
2008-08-01,2008-09,Hino,Sale,176
2008-08-01,2008-09,Hino,Sale,64
2008-09-01,2008-09,Hino,Prod,155
2008-09-01,2008-09,Hino,Prod,12
2008-09-01,2008-09,Hino,Sale,149
2008-09-01,2008-09,Hino,Sale,43
2008-10-01,2008-09,Hino,Prod,153
2008-10-01,2008-09,Hino,Prod,54
2008-10-01,2008-09,Hino,Sale,88
2008-10-01,2008-09,Hino,Sale,31
2008-11-01,2008-09,Hino,Prod,92
2008-11-01,2008-09,Hino,Prod,30
2008-11-01,2008-09,Hino,Sale,115
2008-11-01,2008-09,Hino,Sale,46
2008-12-01,2008-09,Hino,Prod,74
2008-12-01,2008-09,Hino,Prod,12
2008-12-01,2008-09,Hino,Sale,130
2008-12-01,2008-09,Hino,Sale,16
2009-01-01,2008-09,Hino,Prod,99
2009-01-01,2008-09,Hino,Prod,24
2009-01-01,2008-09,Hino,Sale,113
2009-01-01,2008-09,Hino,Sale,54
2009-02-01,2008-09,Hino,Prod,106
2009-02-01,2008-09,Hino,Prod,36
2009-02-01,2008-09,Hino,Sale,163
2009-02-01,2008-09,Hino,Sale,17
2009-03-01,2008-09,Hino,Prod,180
2009-03-01,2008-09,Hino,Prod,36
2009-03-01,2008-09,Hino,Sale,139
2009-03-01,2008-09,Hino,Sale,52
2009-04-01,2008-09,Hino,Prod,164
2009-04-01,2008-09,Hino,Prod,53
2009-04-01,2008-09,Hino,Sale,146
2009-04-01,2008-09,Hino,Sale,54
2009-05-01,2008-09,Hino,Prod,167
2009-05-01,2008-09,Hino,Prod,54
2009-05-01,2008-09,Hino,Sale,144
2009-05-01,2008-09,Hino,Sale,36
2009-06-01,2008-09,Hino,Prod,168
2009-06-01,2008-09,Hino,Prod,66
2009-06-01,2008-09,Hino,Sale,181
2009-06-01,2008-09,Hino,Sale,69
2009-07-01,2009-10,Hino,Prod,145
2009-07-01,2009-10,Hino,Prod,48
2009-07-01,2009-10,Hino,Sale,129
2009-07-01,2009-10,Hino,Sale,53
2009-08-01,2009-10,Hino,Prod,152
2009-08-01,2009-10,Hino,Prod,48
2009-08-01,2009-10,Hino,Sale,157
2009-08-01,2009-10,Hino,Sale,32
2009-09-01,2009-10,Hino,Prod,141
2009-09-01,2009-10,Hino,Prod,42
2009-09-01,2009-10,Hino,Sale,168
2009-09-01,2009-10,Hino,Sale,37
2009-10-01,2009-10,Hino,Prod,182
2009-10-01,2009-10,Hino,Prod,42
2009-10-01,2009-10,Hino,Sale,166
2009-10-01,2009-10,Hino,Sale,44
2009-11-01,2009-10,Hino,Prod,140
2009-11-01,2009-10,Hino,Prod,55
2009-11-01,2009-10,Hino,Sale,131
2009-11-01,2009-10,Hino,Sale,51
2009-12-01,2009-10,Hino,Prod,171
2009-12-01,2009-10,Hino,Prod,12
2009-12-01,2009-10,Hino,Sale,158
2009-12-01,2009-10,Hino,Sale,19
2010-01-01,2009-10,Hino,Prod,253
2010-01-01,2009-10,Hino,Prod,51
2010-01-01,2009-10,Hino,Sale,253
2010-01-01,2009-10,Hino,Sale,51
2010-02-01,2009-10,Hino,Prod,178
2010-02-01,2009-10,Hino,Prod,24
2010-02-01,2009-10,Hino,Sale,189
2010-02-01,2009-10,Hino,Sale,61
2010-03-01,2009-10,Hino,Prod,214
2010-03-01,2009-10,Hino,Prod,48
2010-03-01,2009-10,Hino,Sale,181
2010-03-01,2009-10,Hino,Sale,76
2010-04-01,2009-10,Hino,Prod,115
2010-04-01,2009-10,Hino,Prod,42
2010-04-01,2009-10,Hino,Sale,75
2010-04-01,2009-10,Hino,Sale,25
2010-05-01,2009-10,Hino,Prod,164
2010-05-01,2009-10,Hino,Prod,30
2010-05-01,2009-10,Hino,Sale,176
2010-05-01,2009-10,Hino,Sale,24
2010-06-01,2009-10,Hino,Prod,215
2010-06-01,2009-10,Hino,Prod,42
2010-06-01,2009-10,Hino,Sale,254
2010-06-01,2009-10,Hino,Sale,44
2010-07-01,2010-11,Hino,Prod,140
2010-07-01,2010-11,Hino,Prod,30
2010-07-01,2010-11,Hino,Sale,132
2010-07-01,2010-11,Hino,Sale,31
2010-08-01,2010-11,Hino,Prod,134
2010-08-01,2010-11,Hino,Prod,24
2010-08-01,2010-11,Hino,Sale,105
2010-08-01,2010-11,Hino,Sale,39
2010-09-01,2010-11,Hino,Prod,196
2010-09-01,2010-11,Hino,Prod,42
2010-09-01,2010-11,Hino,Sale,185
2010-09-01,2010-11,Hino,Sale,40
